demand,policy,seed,wait_seconds,picked_up
1,greedy,3,37.4000,true
1,greedy,3,7.5000,true
1,greedy,3,24.6000,true
1,greedy,3,25.7000,true
1,greedy,3,49.4000,true
1,greedy,3,37.8000,true
1,greedy,3,91.7000,true
1,greedy,3,38.3000,true
1,greedy,3,105.6000,true
1,greedy,3,14.4000,true
1,greedy,3,25.3000,true
1,greedy,3,238.3000,true
1,greedy,3,88.9000,true
1,greedy,3,179.0000,true
1,greedy,3,15.3000,true
1,greedy,3,52.9000,true
1,greedy,3,62.5000,true
1,greedy,3,75.6000,true
1,greedy,3,301.4000,true
1,greedy,3,73.3000,true
1,greedy,3,75.4000,true
1,greedy,3,148.9000,true
1,greedy,3,106.1000,true
1,greedy,3,46.0000,true
1,greedy,3,122.1000,true
1,greedy,3,87.8000,true
1,greedy,3,29.5000,true
1,greedy,3,273.3000,true
1,greedy,3,80.8000,true
1,greedy,3,0.1000,true
1,greedy,3,45.5000,true
1,greedy,3,289.8000,true
1,greedy,3,56.8000,true
1,greedy,3,42.6000,true
1,greedy,3,63.9000,true
1,greedy,3,70.0000,true
1,greedy,3,101.8000,true
1,greedy,3,66.1000,true
1,greedy,3,53.1000,true
1,greedy,3,25.6000,true
1,greedy,3,158.3000,true
1,greedy,3,27.2000,true
1,greedy,3,358.9000,true
1,greedy,3,13.2000,true
1,greedy,3,91.5000,true
1,greedy,3,371.8000,true
1,greedy,3,113.0000,true
1,greedy,3,95.6000,true
1,greedy,3,112.6000,true
1,greedy,3,34.5000,true
1,greedy,3,49.4000,true
1,greedy,3,88.2000,true
1,greedy,3,59.1000,true
1,greedy,3,12.5000,true
1,greedy,3,27.5000,true
1,greedy,3,243.9000,true
1,greedy,3,37.2000,true
1,greedy,3,20.9000,true
1,greedy,3,112.8000,true
1,greedy,3,152.3000,true
1,greedy,3,14.2000,true
1,greedy,3,1.5000,true
1,greedy,3,128.7000,true
1,greedy,3,53.2000,true
1,greedy,3,108.0000,true
1,greedy,3,2.5000,true
1,greedy,3,8.5000,true
1,greedy,3,116.4000,true
1,greedy,3,18.1000,true
1,greedy,3,80.6000,true
1,greedy,3,158.0000,true
1,greedy,3,174.3000,true
1,greedy,3,16.3000,true
1,greedy,3,27.4000,true
1,greedy,3,32.5000,true
1,greedy,3,469.9000,true
1,greedy,3,45.9000,true
1,greedy,3,68.3000,true
1,greedy,3,50.6000,true
1,greedy,3,77.4000,true
1,greedy,3,56.1000,true
1,greedy,3,52.4000,true
1,greedy,3,11.6000,true
1,greedy,3,74.6000,true
1,greedy,3,16.6000,true
1,greedy,3,77.4000,true
1,greedy,3,87.6000,true
1,greedy,3,136.5000,true
1,greedy,3,108.5000,true
1,greedy,3,48.2000,true
1,greedy,3,139.1000,true
1,greedy,3,119.2000,true
1,greedy,3,44.5000,true
1,greedy,3,45.8000,true
1,greedy,3,37.2000,true
1,greedy,3,131.2000,true
1,greedy,3,147.6000,true
1,greedy,3,146.7000,true
1,greedy,3,25.0000,true
1,greedy,3,51.5000,true
1,greedy,3,83.0000,true
1,greedy,3,41.4000,true
1,greedy,3,116.3000,true
1,greedy,3,88.6000,true
1,greedy,3,139.5000,true
1,greedy,3,140.1000,true
1,greedy,3,110.6000,true
1,greedy,3,159.5000,true
1,greedy,3,59.9000,true
1,greedy,3,41.2000,true
1,greedy,3,97.4000,true
1,greedy,3,41.9000,true
1,greedy,3,607.0000,true
1,greedy,3,34.2000,true
1,greedy,3,91.8000,true
1,greedy,3,138.4000,true
1,greedy,3,36.1000,true
1,greedy,3,90.8000,true
1,greedy,3,157.1000,true
1,greedy,3,16.9000,true
1,greedy,3,40.9000,true
1,greedy,3,47.8000,true
1,greedy,3,141.4000,true
1,greedy,3,29.2000,true
1,greedy,3,52.0000,true
1,greedy,3,91.7000,true
1,greedy,3,64.4000,true
1,greedy,3,125.2000,true
1,greedy,3,101.2000,true
1,greedy,3,15.3000,true
1,greedy,3,68.9000,true
1,greedy,3,85.1000,true
1,greedy,3,51.7000,true
1,greedy,3,299.6000,true
1,greedy,3,29.8000,true
1,greedy,3,73.6000,true
1,greedy,3,156.1000,true
1,greedy,3,21.4000,true
1,greedy,3,266.9000,true
1,greedy,3,39.2000,true
1,greedy,3,37.3000,true
1,greedy,3,194.1000,true
1,greedy,3,248.4000,true
1,greedy,3,37.7000,true
1,greedy,3,146.5000,true
1,greedy,3,166.7000,true
1,greedy,3,137.2000,true
1,greedy,3,94.3000,true
1,greedy,3,120.7000,true
1,greedy,3,48.2000,true
1,greedy,3,56.1000,true
1,greedy,3,93.9000,true
1,greedy,3,576.3000,true
1,greedy,3,578.5000,true
1,greedy,3,98.8000,true
1,greedy,3,138.2000,true
1,greedy,3,77.3000,true
1,greedy,3,220.1000,true
1,greedy,3,119.4000,true
1,greedy,3,133.7000,true
1,greedy,3,67.7000,true
1,greedy,3,14.9000,true
1,greedy,3,391.0000,true
1,greedy,3,170.7000,true
1,greedy,3,95.8000,true
1,greedy,3,135.6000,true
1,greedy,3,10.6000,true
1,greedy,3,73.0000,true
1,greedy,3,644.3000,true
1,greedy,3,104.5000,true
1,greedy,3,89.1000,true
1,greedy,3,50.6000,true
1,greedy,3,119.7000,true
1,greedy,3,88.8000,true
1,greedy,3,107.2000,true
1,greedy,3,103.2000,true
1,greedy,3,67.3000,true
1,greedy,3,104.3000,true
1,greedy,3,99.8000,true
1,greedy,3,65.2000,true
1,greedy,3,167.6000,true
1,greedy,3,174.4000,true
1,greedy,3,158.9000,true
1,greedy,3,49.5000,true
1,greedy,3,86.2000,true
1,greedy,3,110.1000,true
1,greedy,3,113.3000,true
1,greedy,3,39.9000,true
1,greedy,3,136.2000,true
1,greedy,3,116.7000,true
1,greedy,3,85.9000,true
1,greedy,3,254.0000,true
1,greedy,3,67.5000,true
1,greedy,3,142.2000,true
1,greedy,3,192.8000,true
1,greedy,3,134.1000,true
1,greedy,3,99.8000,true
1,greedy,3,49.6000,true
1,greedy,3,92.2000,true
1,greedy,3,190.1000,true
1,greedy,3,268.8000,true
1,greedy,3,59.1000,true
1,greedy,3,637.1000,true
1,greedy,3,35.3000,true
1,greedy,3,46.1000,true
1,greedy,3,25.5000,true
1,greedy,3,1.1000,true
1,greedy,3,183.2000,true
1,greedy,3,72.7000,true
1,greedy,3,128.4000,true
1,greedy,3,679.3000,true
1,greedy,3,154.6000,true
1,greedy,3,140.3000,true
1,greedy,3,150.6000,true
1,greedy,3,34.3000,true
1,greedy,3,46.3000,true
1,greedy,3,134.9000,true
1,greedy,3,101.3000,true
1,greedy,3,152.9000,true
1,greedy,3,150.5000,true
1,greedy,3,37.7000,true
1,greedy,3,26.3000,true
1,greedy,3,114.2000,true
1,greedy,3,55.6000,true
1,greedy,3,102.2000,true
1,greedy,3,98.6000,true
1,greedy,3,89.3000,true
1,greedy,3,23.2000,true
1,greedy,3,74.3000,true
1,greedy,3,156.3000,true
1,greedy,3,69.9000,true
1,greedy,3,77.0000,true
1,greedy,3,86.5000,true
1,greedy,3,27.7000,true
1,greedy,3,222.4000,true
1,greedy,3,106.0000,true
1,greedy,3,142.3000,true
1,greedy,3,75.7000,true
1,greedy,3,62.0000,true
1,greedy,3,101.5000,true
1,greedy,3,20.3000,true
1,greedy,3,130.9000,true
1,greedy,3,66.3000,true
1,greedy,3,90.0000,true
1,greedy,3,44.0000,true
1,greedy,3,856.3000,true
1,greedy,3,48.0000,true
1,greedy,3,120.2000,true
1,greedy,3,105.8000,true
1,greedy,3,148.8000,true
1,greedy,3,43.8000,true
1,greedy,3,54.4000,true
1,greedy,3,866.4000,true
1,greedy,3,151.9000,true
1,greedy,3,58.5000,true
1,greedy,3,69.6000,true
1,greedy,3,131.4000,true
1,greedy,3,139.0000,true
1,greedy,3,41.9000,true
1,greedy,3,79.5000,true
1,greedy,3,228.3000,true
1,greedy,3,96.0000,true
1,greedy,3,138.1000,true
1,greedy,3,80.3000,true
1,greedy,3,39.3000,true
1,greedy,3,132.4000,true
1,greedy,3,119.0000,true
1,greedy,3,146.8000,true
1,greedy,3,65.9000,true
1,greedy,3,91.5000,true
1,greedy,3,120.2000,true
1,greedy,3,101.1000,true
1,greedy,3,287.2000,true
1,greedy,3,105.2000,true
1,greedy,3,36.8000,true
1,greedy,3,124.3000,true
1,greedy,3,94.0000,true
1,greedy,3,228.0000,true
1,greedy,3,31.1000,true
1,greedy,3,108.7000,true
1,greedy,3,97.8000,true
1,greedy,3,95.7000,true
1,greedy,3,174.2000,true
1,greedy,3,78.6000,true
1,greedy,3,249.6000,true
1,greedy,3,68.6000,true
1,greedy,3,946.9000,true
1,greedy,3,41.3000,true
1,greedy,3,68.6000,true
1,greedy,3,91.6000,true
1,greedy,3,154.8000,true
1,greedy,3,64.6000,true
1,greedy,3,56.2000,true
1,greedy,3,143.8000,true
1,greedy,3,139.5000,true
1,greedy,3,131.5000,true
1,greedy,3,153.2000,true
1,greedy,3,97.1000,true
1,greedy,3,173.1000,true
1,greedy,3,85.0000,true
1,greedy,3,48.4000,true
1,greedy,3,79.5000,true
1,greedy,3,92.8000,true
1,greedy,3,101.6000,true
1,greedy,3,62.9000,true
1,greedy,3,102.4000,true
1,greedy,3,170.5000,true
1,greedy,3,250.1000,true
1,greedy,3,497.5000,true
1,greedy,3,96.8000,true
1,greedy,3,220.7000,true
1,greedy,3,35.3000,true
1,greedy,3,98.7000,true
1,greedy,3,204.5000,true
1,greedy,3,145.8000,true
1,greedy,3,217.3000,true
1,greedy,3,115.4000,true
1,greedy,3,129.2000,true
1,greedy,3,119.0000,true
1,greedy,3,249.0000,true
1,greedy,3,235.7000,true
1,greedy,3,56.8000,true
1,greedy,3,172.2000,true
1,greedy,3,53.4000,true
1,greedy,3,87.0000,true
1,greedy,3,257.9000,true
1,greedy,3,170.2000,true
1,greedy,3,79.6000,true
1,greedy,3,1036.2000,true
1,greedy,3,827.4000,true
1,greedy,3,988.6000,true
1,greedy,3,498.6000,true
1,greedy,3,201.8000,true
1,greedy,3,258.3000,true
1,greedy,3,24.0000,true
1,greedy,3,255.4000,true
1,greedy,3,65.2000,true
1,greedy,3,217.6000,true
1,greedy,3,194.8000,true
1,greedy,3,172.3000,true
1,greedy,3,73.7000,true
1,greedy,3,870.5000,true
1,greedy,3,182.3000,true
1,greedy,3,138.7000,true
1,greedy,3,167.2000,true
1,greedy,3,280.9000,true
1,greedy,3,353.6000,true
1,greedy,3,411.7000,true
1,greedy,3,1145.9000,true
1,greedy,3,154.5000,true
1,greedy,3,970.0000,true
1,greedy,3,489.2000,true
1,greedy,3,899.5000,true
1,greedy,4,24.8000,true
1,greedy,4,47.6000,true
1,greedy,4,13.2000,true
1,greedy,4,21.8000,true
1,greedy,4,24.4000,true
1,greedy,4,26.6000,true
1,greedy,4,18.7000,true
1,greedy,4,11.5000,true
1,greedy,4,33.8000,true
1,greedy,4,68.2000,true
1,greedy,4,23.7000,true
1,greedy,4,41.5000,true
1,greedy,4,16.9000,true
1,greedy,4,14.7000,true
1,greedy,4,8.4000,true
1,greedy,4,37.1000,true
1,greedy,4,6.7000,true
1,greedy,4,31.4000,true
1,greedy,4,24.3000,true
1,greedy,4,456.9000,true
1,greedy,4,45.5000,true
1,greedy,4,54.4000,true
1,greedy,4,10.6000,true
1,greedy,4,26.6000,true
1,greedy,4,30.1000,true
1,greedy,4,38.5000,true
1,greedy,4,27.8000,true
1,greedy,4,144.5000,true
1,greedy,4,31.6000,true
1,greedy,4,17.9000,true
1,greedy,4,10.4000,true
1,greedy,4,44.1000,true
1,greedy,4,183.9000,true
1,greedy,4,50.9000,true
1,greedy,4,226.7000,true
1,greedy,4,38.9000,true
1,greedy,4,32.4000,true
1,greedy,4,81.9000,true
1,greedy,4,50.6000,true
1,greedy,4,24.8000,true
1,greedy,4,18.8000,true
1,greedy,4,22.6000,true
1,greedy,4,74.4000,true
1,greedy,4,44.5000,true
1,greedy,4,24.7000,true
1,greedy,4,13.9000,true
1,greedy,4,36.9000,true
1,greedy,4,23.9000,true
1,greedy,4,34.1000,true
1,greedy,4,68.8000,true
1,greedy,4,32.2000,true
1,greedy,4,39.7000,true
1,greedy,4,32.5000,true
1,greedy,4,11.6000,true
1,greedy,4,37.7000,true
1,greedy,4,47.2000,true
1,greedy,4,54.7000,true
1,greedy,4,41.1000,true
1,greedy,4,2.0000,true
1,greedy,4,36.3000,true
1,greedy,4,16.7000,true
1,greedy,4,53.8000,true
1,greedy,4,111.0000,true
1,greedy,4,81.4000,true
1,greedy,4,18.4000,true
1,greedy,4,51.2000,true
1,greedy,4,37.7000,true
1,greedy,4,23.0000,true
1,greedy,4,11.4000,true
1,greedy,4,30.5000,true
1,greedy,4,156.0000,true
1,greedy,4,27.0000,true
1,greedy,4,69.3000,true
1,greedy,4,62.2000,true
1,greedy,4,51.5000,true
1,greedy,4,36.2000,true
1,greedy,4,96.0000,true
1,greedy,4,22.0000,true
1,greedy,4,65.9000,true
1,greedy,4,31.3000,true
1,greedy,4,31.9000,true
1,greedy,4,32.8000,true
1,greedy,4,94.9000,true
1,greedy,4,19.2000,true
1,greedy,4,61.8000,true
1,greedy,4,15.2000,true
1,greedy,4,169.9000,true
1,greedy,4,36.8000,true
1,greedy,4,92.3000,true
1,greedy,4,35.1000,true
1,greedy,4,99.1000,true
1,greedy,4,7.6000,true
1,greedy,4,57.6000,true
1,greedy,4,16.5000,true
1,greedy,4,76.1000,true
1,greedy,4,110.0000,true
1,greedy,4,112.5000,true
1,greedy,4,75.6000,true
1,greedy,4,363.5000,true
1,greedy,4,32.9000,true
1,greedy,4,16.6000,true
1,greedy,4,87.1000,true
1,greedy,4,46.3000,true
1,greedy,4,1.1000,true
1,greedy,4,45.7000,true
1,greedy,4,35.2000,true
1,greedy,4,30.7000,true
1,greedy,4,18.5000,true
1,greedy,4,19.1000,true
1,greedy,4,403.8000,true
1,greedy,4,36.0000,true
1,greedy,4,95.5000,true
1,greedy,4,66.1000,true
1,greedy,4,88.4000,true
1,greedy,4,72.9000,true
1,greedy,4,27.8000,true
1,greedy,4,37.7000,true
1,greedy,4,126.1000,true
1,greedy,4,14.0000,true
1,greedy,4,40.7000,true
1,greedy,4,16.0000,true
1,greedy,4,58.1000,true
1,greedy,4,45.5000,true
1,greedy,4,32.0000,true
1,greedy,4,112.1000,true
1,greedy,4,70.7000,true
1,greedy,4,81.9000,true
1,greedy,4,47.8000,true
1,greedy,4,160.3000,true
1,greedy,4,141.8000,true
1,greedy,4,30.8000,true
1,greedy,4,220.0000,true
1,greedy,4,22.7000,true
1,greedy,4,7.9000,true
1,greedy,4,72.6000,true
1,greedy,4,70.5000,true
1,greedy,4,62.0000,true
1,greedy,4,89.9000,true
1,greedy,4,30.8000,true
1,greedy,4,71.8000,true
1,greedy,4,144.9000,true
1,greedy,4,75.5000,true
1,greedy,4,102.4000,true
1,greedy,4,70.9000,true
1,greedy,4,68.1000,true
1,greedy,4,35.6000,true
1,greedy,4,155.4000,true
1,greedy,4,78.9000,true
1,greedy,4,73.5000,true
1,greedy,4,34.9000,true
1,greedy,4,96.5000,true
1,greedy,4,9.9000,true
1,greedy,4,61.5000,true
1,greedy,4,49.7000,true
1,greedy,4,65.3000,true
1,greedy,4,111.0000,true
1,greedy,4,34.2000,true
1,greedy,4,45.5000,true
1,greedy,4,273.7000,true
1,greedy,4,43.0000,true
1,greedy,4,89.5000,true
1,greedy,4,124.3000,true
1,greedy,4,59.3000,true
1,greedy,4,8.9000,true
1,greedy,4,86.3000,true
1,greedy,4,79.5000,true
1,greedy,4,89.5000,true
1,greedy,4,126.6000,true
1,greedy,4,184.5000,true
1,greedy,4,452.4000,true
1,greedy,4,49.9000,true
1,greedy,4,208.2000,true
1,greedy,4,31.8000,true
1,greedy,4,269.3000,true
1,greedy,4,25.3000,true
1,greedy,4,0.1000,true
1,greedy,4,37.5000,true
1,greedy,4,65.9000,true
1,greedy,4,49.3000,true
1,greedy,4,70.4000,true
1,greedy,4,169.7000,true
1,greedy,4,211.6000,true
1,greedy,4,49.4000,true
1,greedy,4,112.2000,true
1,greedy,4,514.9000,true
1,greedy,4,587.8000,true
1,greedy,4,77.0000,true
1,greedy,4,73.5000,true
1,greedy,4,49.8000,true
1,greedy,4,255.4000,true
1,greedy,4,75.9000,true
1,greedy,4,39.1000,true
1,greedy,4,76.9000,true
1,greedy,4,105.6000,true
1,greedy,4,84.8000,true
1,greedy,4,71.3000,true
1,greedy,4,48.2000,true
1,greedy,4,20.1000,true
1,greedy,4,61.6000,true
1,greedy,4,1.2000,true
1,greedy,4,115.6000,true
1,greedy,4,219.1000,true
1,greedy,4,93.6000,true
1,greedy,4,48.5000,true
1,greedy,4,117.1000,true
1,greedy,4,43.0000,true
1,greedy,4,21.6000,true
1,greedy,4,18.9000,true
1,greedy,4,93.5000,true
1,greedy,4,176.4000,true
1,greedy,4,107.7000,true
1,greedy,4,40.5000,true
1,greedy,4,46.2000,true
1,greedy,4,65.1000,true
1,greedy,4,162.5000,true
1,greedy,4,37.7000,true
1,greedy,4,98.4000,true
1,greedy,4,99.6000,true
1,greedy,4,179.5000,true
1,greedy,4,74.7000,true
1,greedy,4,56.4000,true
1,greedy,4,110.9000,true
1,greedy,4,167.0000,true
1,greedy,4,84.8000,true
1,greedy,4,42.9000,true
1,greedy,4,43.8000,true
1,greedy,4,81.8000,true
1,greedy,4,83.5000,true
1,greedy,4,116.4000,true
1,greedy,4,77.5000,true
1,greedy,4,118.3000,true
1,greedy,4,49.1000,true
1,greedy,4,41.6000,true
1,greedy,4,238.8000,true
1,greedy,4,15.2000,true
1,greedy,4,60.4000,true
1,greedy,4,81.6000,true
1,greedy,4,161.4000,true
1,greedy,4,58.9000,true
1,greedy,4,0.9000,true
1,greedy,4,140.6000,true
1,greedy,4,60.4000,true
1,greedy,4,81.4000,true
1,greedy,4,54.9000,true
1,greedy,4,34.0000,true
1,greedy,4,106.8000,true
1,greedy,4,108.4000,true
1,greedy,4,39.4000,true
1,greedy,4,98.7000,true
1,greedy,4,59.6000,true
1,greedy,4,44.7000,true
1,greedy,4,44.5000,true
1,greedy,4,721.7000,true
1,greedy,4,69.1000,true
1,greedy,4,162.8000,true
1,greedy,4,94.3000,true
1,greedy,4,95.0000,true
1,greedy,4,55.1000,true
1,greedy,4,82.9000,true
1,greedy,4,110.7000,true
1,greedy,4,153.1000,true
1,greedy,4,68.9000,true
1,greedy,4,68.3000,true
1,greedy,4,210.4000,true
1,greedy,4,119.8000,true
1,greedy,4,121.8000,true
1,greedy,4,16.4000,true
1,greedy,4,55.8000,true
1,greedy,4,799.2000,true
1,greedy,4,974.0000,true
1,greedy,4,213.9000,true
1,greedy,4,92.8000,true
1,greedy,4,63.5000,true
1,greedy,4,185.4000,true
1,greedy,4,140.4000,true
1,greedy,4,94.3000,true
1,greedy,4,163.2000,true
1,greedy,4,856.1000,true
1,greedy,4,211.3000,true
1,greedy,4,156.9000,true
1,greedy,4,25.0000,true
1,greedy,4,172.5000,true
1,greedy,4,374.5000,true
1,greedy,4,293.7000,true
1,greedy,4,99.4000,true
1,greedy,4,163.7000,true
1,greedy,4,78.3000,true
1,greedy,4,70.9000,true
1,greedy,4,854.6000,true
1,greedy,4,123.0000,true
1,greedy,4,77.1000,true
1,greedy,4,44.1000,true
1,greedy,4,146.0000,true
1,greedy,4,919.0000,true
1,greedy,4,190.8000,true
1,greedy,4,48.0000,true
1,greedy,4,179.0000,true
1,greedy,4,107.7000,true
1,greedy,4,228.8000,true
1,greedy,4,62.7000,true
1,greedy,4,84.0000,true
1,greedy,4,205.9000,true
1,greedy,4,133.2000,true
1,greedy,4,165.2000,true
1,greedy,4,107.2000,true
1,greedy,4,131.0000,true
1,greedy,4,132.1000,true
1,greedy,4,66.6000,true
1,greedy,4,33.8000,true
1,greedy,4,150.2000,true
1,greedy,4,100.6000,true
1,greedy,4,136.8000,true
1,greedy,4,119.2000,true
1,greedy,4,229.5000,true
1,greedy,4,195.0000,true
1,greedy,4,360.0000,true
1,greedy,4,104.3000,true
1,greedy,4,111.1000,true
1,greedy,4,149.5000,true
1,greedy,4,237.4000,true
1,greedy,4,34.6000,true
1,greedy,4,61.0000,true
1,greedy,4,86.6000,true
1,greedy,4,85.0000,true
1,greedy,4,132.0000,true
1,greedy,4,132.5000,true
1,greedy,4,294.8000,true
1,greedy,4,220.1000,true
1,greedy,4,133.4000,true
1,greedy,4,1170.7000,true
1,greedy,4,21.4000,true
1,greedy,4,103.6000,true
1,greedy,4,307.3000,true
1,greedy,4,58.1000,true
1,greedy,4,137.7000,true
1,greedy,4,212.3000,true
1,greedy,4,48.6000,true
1,greedy,4,104.9000,true
1,greedy,4,194.1000,true
1,greedy,4,151.4000,true
1,greedy,4,72.2000,true
1,greedy,4,99.6000,true
1,greedy,4,239.7000,true
1,greedy,4,127.2000,true
1,greedy,4,123.8000,true
1,greedy,4,135.8000,true
1,greedy,4,159.3000,true
1,greedy,4,135.9000,true
1,greedy,4,66.0000,true
1,greedy,4,156.4000,true
1,greedy,4,60.5000,true
1,greedy,4,132.2000,true
1,greedy,4,65.9000,true
1,greedy,4,68.1000,true
1,greedy,4,209.6000,true
1,greedy,4,162.3000,true
1,greedy,4,104.4000,true
1,greedy,4,94.7000,true
1,greedy,4,88.5000,true
1,greedy,4,255.6000,true
1,greedy,4,150.4000,true
1,greedy,4,136.2000,true
1,greedy,4,143.2000,true
1,greedy,4,181.3000,true
1,greedy,4,229.8000,true
1,greedy,4,91.6000,true
1,greedy,4,98.5000,true
1,greedy,4,167.7000,true
1,greedy,4,153.5000,true
1,greedy,4,258.7000,true
1,greedy,4,131.7000,true
1,greedy,4,92.9000,true
1,greedy,4,96.1000,true
1,greedy,4,429.6000,true
1,greedy,4,109.8000,true
1,greedy,4,283.8000,true
1,greedy,4,184.5000,true
1,greedy,4,133.2000,true
1,greedy,4,156.9000,true
1,greedy,4,103.0000,true
1,greedy,4,94.6000,true
1,greedy,4,103.9000,true
1,greedy,4,138.8000,true
1,greedy,4,64.3000,true
1,greedy,4,52.8000,true
1,greedy,4,238.4000,true
1,greedy,4,205.7000,true
1,greedy,4,92.9000,true
1,greedy,4,228.2000,true
1,greedy,4,103.4000,true
1,greedy,4,331.0000,true
1,greedy,4,186.4000,true
1,greedy,4,211.5000,true
1,greedy,4,1144.9000,true
1,greedy,4,58.7000,true
1,greedy,4,97.7000,true
1,greedy,4,89.9000,true
1,greedy,4,152.1000,true
1,greedy,4,547.3000,true
1,greedy,4,59.8000,true
1,greedy,4,54.3000,true
1,greedy,4,186.3000,true
1,greedy,4,68.4000,true
1,greedy,4,114.1000,true
1,greedy,4,289.8000,true
1,greedy,4,235.9000,true
1,greedy,4,190.1000,true
1,greedy,4,736.5000,true
1,greedy,4,247.9000,true
1,greedy,4,278.1000,true
1,greedy,4,213.9000,true
1,greedy,4,175.9000,true
1,greedy,4,386.0000,true
1,greedy,4,186.7000,true
1,greedy,4,160.1000,true
1,greedy,4,132.8000,true
1,greedy,4,229.8000,true
1,greedy,4,179.5000,true
1,greedy,4,772.0000,true
1,greedy,4,98.6000,true
1,greedy,4,359.5000,true
1,greedy,4,437.5000,true
1,greedy,4,120.3000,true
1,greedy,4,884.1000,true
1,greedy,4,796.5000,true
1,greedy,4,933.8000,true
1,greedy,4,560.7000,true
1,greedy,4,1036.0000,true
1,greedy,4,41.6000,true
1,greedy,4,669.4000,true
1,greedy,4,1490.4000,true
1,greedy,5,14.5000,true
1,greedy,5,2.6000,true
1,greedy,5,19.8000,true
1,greedy,5,61.2000,true
1,greedy,5,50.0000,true
1,greedy,5,22.0000,true
1,greedy,5,64.1000,true
1,greedy,5,43.6000,true
1,greedy,5,16.6000,true
1,greedy,5,20.0000,true
1,greedy,5,19.2000,true
1,greedy,5,11.9000,true
1,greedy,5,9.9000,true
1,greedy,5,41.6000,true
1,greedy,5,17.5000,true
1,greedy,5,33.5000,true
1,greedy,5,55.0000,true
1,greedy,5,35.5000,true
1,greedy,5,39.6000,true
1,greedy,5,53.9000,true
1,greedy,5,17.4000,true
1,greedy,5,144.2000,true
1,greedy,5,22.3000,true
1,greedy,5,42.3000,true
1,greedy,5,30.3000,true
1,greedy,5,72.2000,true
1,greedy,5,9.5000,true
1,greedy,5,8.0000,true
1,greedy,5,43.9000,true
1,greedy,5,237.2000,true
1,greedy,5,33.9000,true
1,greedy,5,59.3000,true
1,greedy,5,80.0000,true
1,greedy,5,27.1000,true
1,greedy,5,19.0000,true
1,greedy,5,63.8000,true
1,greedy,5,23.4000,true
1,greedy,5,78.3000,true
1,greedy,5,49.6000,true
1,greedy,5,25.6000,true
1,greedy,5,0.1000,true
1,greedy,5,122.4000,true
1,greedy,5,25.3000,true
1,greedy,5,57.1000,true
1,greedy,5,63.2000,true
1,greedy,5,2.8000,true
1,greedy,5,81.2000,true
1,greedy,5,35.1000,true
1,greedy,5,1.5000,true
1,greedy,5,11.5000,true
1,greedy,5,55.4000,true
1,greedy,5,121.5000,true
1,greedy,5,35.9000,true
1,greedy,5,66.7000,true
1,greedy,5,17.0000,true
1,greedy,5,59.7000,true
1,greedy,5,32.0000,true
1,greedy,5,89.9000,true
1,greedy,5,28.0000,true
1,greedy,5,35.3000,true
1,greedy,5,20.6000,true
1,greedy,5,97.8000,true
1,greedy,5,54.9000,true
1,greedy,5,7.1000,true
1,greedy,5,19.5000,true
1,greedy,5,41.5000,true
1,greedy,5,45.6000,true
1,greedy,5,22.2000,true
1,greedy,5,9.3000,true
1,greedy,5,8.9000,true
1,greedy,5,63.0000,true
1,greedy,5,43.8000,true
1,greedy,5,65.7000,true
1,greedy,5,51.4000,true
1,greedy,5,32.7000,true
1,greedy,5,12.1000,true
1,greedy,5,27.9000,true
1,greedy,5,68.8000,true
1,greedy,5,25.3000,true
1,greedy,5,40.6000,true
1,greedy,5,30.6000,true
1,greedy,5,44.1000,true
1,greedy,5,77.7000,true
1,greedy,5,39.1000,true
1,greedy,5,57.2000,true
1,greedy,5,25.0000,true
1,greedy,5,47.6000,true
1,greedy,5,54.9000,true
1,greedy,5,53.3000,true
1,greedy,5,35.0000,true
1,greedy,5,55.9000,true
1,greedy,5,42.9000,true
1,greedy,5,57.7000,true
1,greedy,5,2.5000,true
1,greedy,5,29.5000,true
1,greedy,5,26.6000,true
1,greedy,5,50.6000,true
1,greedy,5,16.2000,true
1,greedy,5,41.6000,true
1,greedy,5,6.1000,true
1,greedy,5,68.8000,true
1,greedy,5,21.4000,true
1,greedy,5,287.4000,true
1,greedy,5,49.6000,true
1,greedy,5,79.2000,true
1,greedy,5,1.2000,true
1,greedy,5,1.7000,true
1,greedy,5,38.5000,true
1,greedy,5,58.1000,true
1,greedy,5,77.4000,true
1,greedy,5,12.0000,true
1,greedy,5,28.5000,true
1,greedy,5,7.3000,true
1,greedy,5,48.8000,true
1,greedy,5,161.6000,true
1,greedy,5,73.1000,true
1,greedy,5,44.3000,true
1,greedy,5,28.0000,true
1,greedy,5,55.4000,true
1,greedy,5,1.6000,true
1,greedy,5,56.0000,true
1,greedy,5,25.6000,true
1,greedy,5,111.9000,true
1,greedy,5,99.4000,true
1,greedy,5,12.7000,true
1,greedy,5,291.7000,true
1,greedy,5,109.7000,true
1,greedy,5,46.1000,true
1,greedy,5,75.4000,true
1,greedy,5,25.6000,true
1,greedy,5,82.9000,true
1,greedy,5,62.6000,true
1,greedy,5,69.9000,true
1,greedy,5,44.0000,true
1,greedy,5,50.1000,true
1,greedy,5,126.0000,true
1,greedy,5,53.7000,true
1,greedy,5,1.8000,true
